chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Relationships,Section
db02-wb_gorge-maws-population-dossier.md#chunk_006,db02-wb_gorge-maws-population-dossier.md,1.4 Lifecycle & The Lithic Gestation,336,417,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_007,db02-wb_gorge-maws-population-dossier.md,2.1 Morphology: The Living Siege Engine,436,517,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_008,db02-wb_gorge-maws-population-dossier.md,2.2 The Crucible: Internal Alchemy,357,436,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_009,db02-wb_gorge-maws-population-dossier.md,2.3 Sensory Apparatus: Seismic Resonance Imaging,347,427,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_010,db02-wb_gorge-maws-population-dossier.md,3.1 Temperament: The Sloth-Sage,321,399,6,15,11,9,20,14.0
db02-wb_gorge-maws-population-dossier.md#chunk_011,db02-wb_gorge-maws-population-dossier.md,3.2 The Gardening Protocol: Recursive Pacification,425,505,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_012,db02-wb_gorge-maws-population-dossier.md,Section 4: Magic & Resonance (v5.0 Integration),100,182,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_013,db02-wb_gorge-maws-population-dossier.md,4.1 Method: The Living Diapason,235,314,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_014,db02-wb_gorge-maws-population-dossier.md,4.2 Signature Abilities & Resonance Patterns,452,533,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_015,db02-wb_gorge-maws-population-dossier.md,4.3 The Song-Lines (Global Impact),91,170,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_016,db02-wb_gorge-maws-population-dossier.md,5.1 Language: The Sub-Sonic Rumble,392,471,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_017,db02-wb_gorge-maws-population-dossier.md,5.2 The Root-Memory: A Distributed Lithic Database,270,352,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_018,db02-wb_gorge-maws-population-dossier.md,5.3 Social Structure: The Silent Commons,318,399,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_019,db02-wb_gorge-maws-population-dossier.md,"6.1 Trade Goods: The Paradox of ""Thurs-Dung""",460,542,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_020,db02-wb_gorge-maws-population-dossier.md,6.2 Service Protocols: The Blight-Eater Escort,297,378,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_021,db02-wb_gorge-maws-population-dossier.md,6.3 Strategic Resource: The Sanctuary Node,206,287,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_022,db02-wb_gorge-maws-population-dossier.md,7.1 Jötun-Reader Scriptorium: The Immune Response Theory,247,328,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_023,db02-wb_gorge-maws-population-dossier.md,7.2 Iron-Bane Crusade: The Flesh-Abomination,239,318,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_024,db02-wb_gorge-maws-population-dossier.md,7.3 Rust-Clans: The Mobile Refineries,223,302,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_025,db02-wb_gorge-maws-population-dossier.md,7.4 God-Sleepers: The Silent Gardeners,218,297,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_026,db02-wb_gorge-maws-population-dossier.md,7.5 The Midgard Combine: The Necessary Hazard,156,237,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_027,db02-wb_gorge-maws-population-dossier.md,8.1 Threat Assessment: The Quake-Rage,587,666,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_028,db02-wb_gorge-maws-population-dossier.md,8.2 The Bell-Toll Effect: Armor Vulnerability,175,256,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_029,db02-wb_gorge-maws-population-dossier.md,8.3 Field Card — Interaction Protocols,426,507,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_030,db02-wb_gorge-maws-population-dossier.md,9.1 Data Capture: Autopsy Report [Specimen GM-04],343,425,6,15,11,9,20,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_031,db02-wb_gorge-maws-population-dossier.md,9.2 Geographic Survey: The Song-Roads,271,351,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_032,db02-wb_gorge-maws-population-dossier.md,9.3 Linguistic Analysis: The Rumble-Lexicon,293,373,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_033,db02-wb_gorge-maws-population-dossier.md,9.4 Reviewer's Note & Status,258,338,6,15,11,9,20,15.0
db02-wb_medical-phenomena-entry.md#chunk_001,db02-wb_medical-phenomena-entry.md,(none),13,79,6,15,16,10,16,
db02-wb_medical-phenomena-entry.md#chunk_002,db02-wb_medical-phenomena-entry.md,Classification,31,107,6,15,16,10,16,10.0
db02-wb_medical-phenomena-entry.md#chunk_003,db02-wb_medical-phenomena-entry.md,Diagnostic Summary,94,172,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_004,db02-wb_medical-phenomena-entry.md,Cognitive Paradox Syndrome (CPS),128,209,6,15,16,10,16,14.0
db02-wb_medical-phenomena-entry.md#chunk_005,db02-wb_medical-phenomena-entry.md,Harrow-Sick,143,219,6,15,16,10,16,10.0
db02-wb_medical-phenomena-entry.md#chunk_006,db02-wb_medical-phenomena-entry.md,Blight-Burn,131,208,6,15,16,10,16,10.0
db02-wb_medical-phenomena-entry.md#chunk_007,db02-wb_medical-phenomena-entry.md,Depth Sickness,130,208,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_008,db02-wb_medical-phenomena-entry.md,Cold Adaptation Syndrome (Niflheim populations),93,175,6,15,16,10,16,15.0
db02-wb_medical-phenomena-entry.md#chunk_009,db02-wb_medical-phenomena-entry.md,Void-Marked Condition,107,185,6,15,16,10,16,11.0
db02-wb_medical-phenomena-entry.md#chunk_010,db02-wb_medical-phenomena-entry.md,Post-Human Divergence Syndromes,37,117,6,15,16,10,16,13.0
db02-wb_medical-phenomena-entry.md#chunk_011,db02-wb_medical-phenomena-entry.md,§4 — Diagnostic Infrastructure and Limitations,105,188,6,15,16,10,16,16.0
db02-wb_medical-phenomena-entry.md#chunk_012,db02-wb_medical-phenomena-entry.md,Related Data Captures,94,174,6,15,16,10,16,13.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_001,db02-wb_scavenger-barons-assembled-entry.md,(none),13,79,6,15,16,10,16,
db02-wb_scavenger-barons-assembled-entry.md#chunk_002,db02-wb_scavenger-barons-assembled-entry.md,Classification,26,102,6,15,16,10,16,10.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_003,db02-wb_scavenger-barons-assembled-entry.md,Diagnostic Summary,111,189,6,15,16,10,16,11.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_004,db02-wb_scavenger-barons-assembled-entry.md,§1 — Origins and Historical Context,180,263,6,15,16,10,16,16.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_005,db02-wb_scavenger-barons-assembled-entry.md,§2 — Governance Mechanics,247,327,6,15,16,10,16,14.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_006,db02-wb_scavenger-barons-assembled-entry.md,§3 — The Ice-Debt System,214,296,6,15,16,10,16,15.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_007,db02-wb_scavenger-barons-assembled-entry.md,§4 — Economic Model,152,232,6,15,16,10,16,14.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_008,db02-wb_scavenger-barons-assembled-entry.md,§5 — The King's Find Mythology,140,223,6,15,16,10,16,16.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_009,db02-wb_scavenger-barons-assembled-entry.md,§6 — Threat Assessment and Field Protocol,110,195,6,15,16,10,16,18.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_010,db02-wb_scavenger-barons-assembled-entry.md,Unlock Thresholds,115,193,6,15,16,10,16,11.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_011,db02-wb_scavenger-barons-assembled-entry.md,Related Data Captures,65,144,6,15,16,10,16,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_001,db02-wb_silent-folk-assembled-entry.md,(none),42,114,6,15,20,10,18,
db02-wb_silent-folk-assembled-entry.md#chunk_002,db02-wb_silent-folk-assembled-entry.md,Diagnostic Summary,84,167,6,15,20,10,18,11.0
db02-wb_silent-folk-assembled-entry.md#chunk_003,db02-wb_silent-folk-assembled-entry.md,1. Origin and Evolutionary Context,208,295,6,15,20,10,18,15.0
db02-wb_silent-folk-assembled-entry.md#chunk_004,db02-wb_silent-folk-assembled-entry.md,2. Biological Divergence,245,330,6,15,20,10,18,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_005,db02-wb_silent-folk-assembled-entry.md,3. Echo-Cant: A Language of Geometry,170,258,6,15,20,10,18,16.0
db02-wb_silent-folk-assembled-entry.md#chunk_006,db02-wb_silent-folk-assembled-entry.md,4. Social Structure and Territory,185,273,6,15,20,10,18,15.0
db02-wb_silent-folk-assembled-entry.md#chunk_007,db02-wb_silent-folk-assembled-entry.md,5. Threat Assessment,126,210,6,15,20,10,18,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_008,db02-wb_silent-folk-assembled-entry.md,6. Diagnostic Synthesis,179,263,6,15,20,10,18,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_009,db02-wb_silent-folk-assembled-entry.md,Unlock Thresholds,215,299,6,15,20,10,18,11.0
db02-wb_skrap-troll-assembled-entry.md#chunk_001,db02-wb_skrap-troll-assembled-entry.md,(none),42,105,6,15,16,10,13,
db02-wb_skrap-troll-assembled-entry.md#chunk_002,db02-wb_skrap-troll-assembled-entry.md,Unlock Threshold Table,149,224,6,15,16,10,13,13.0
db02-wb_skrap-troll-assembled-entry.md#chunk_003,db02-wb_skrap-troll-assembled-entry.md,§1. Identification and Pre-Glitch Origin,187,265,6,15,16,10,13,15.0
db02-wb_skrap-troll-assembled-entry.md#chunk_004,db02-wb_skrap-troll-assembled-entry.md,§2. The Second Skin: Adaptive Exaptation,217,296,6,15,16,10,13,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_005,db02-wb_skrap-troll-assembled-entry.md,§3. Territorial Behavior and Threat Profile,188,267,6,15,16,10,13,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_006,db02-wb_skrap-troll-assembled-entry.md,§4. Economic Significance: The Dvergr Calculation,182,261,6,15,16,10,13,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_007,db02-wb_skrap-troll-assembled-entry.md,§5. Cultural Context: Pity for the Abandoned,122,202,6,15,16,10,13,18.0
db02-wb_skrap-troll-assembled-entry.md#chunk_008,db02-wb_skrap-troll-assembled-entry.md,§6. Diagnostic Conclusion,122,197,6,15,16,10,13,13.0
db02-wb_skrap-troll-assembled-entry.md#chunk_009,db02-wb_skrap-troll-assembled-entry.md,Field Card Summary,141,217,6,15,16,10,13,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_001,db02-wb_svin-fylking-assembled-entry.md,(none),46,110,6,15,13,10,18,
db02-wb_svin-fylking-assembled-entry.md#chunk_002,db02-wb_svin-fylking-assembled-entry.md,Unlock Threshold Table,154,231,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_003,db02-wb_svin-fylking-assembled-entry.md,§1. Identification and Pre-Glitch Origin,208,287,6,15,13,10,18,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_004,db02-wb_svin-fylking-assembled-entry.md,§2. The Iron Husk: Ferrous Armor Formation,53,135,6,15,13,10,18,18.0
db02-wb_svin-fylking-assembled-entry.md#chunk_005,db02-wb_svin-fylking-assembled-entry.md,2.1 Developmental Process (4 Phases),119,198,6,15,13,10,18,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_006,db02-wb_svin-fylking-assembled-entry.md,2.2 Forged Tusks,66,143,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_007,db02-wb_svin-fylking-assembled-entry.md,2.3 Mythic Interpretation,106,183,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_008,db02-wb_svin-fylking-assembled-entry.md,§3. Territorial Behavior and Threat Profile,3,84,6,15,13,10,18,16.0
db02-wb_svin-fylking-assembled-entry.md#chunk_009,db02-wb_svin-fylking-assembled-entry.md,3.1 Quantified Parameters,102,179,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_010,db02-wb_svin-fylking-assembled-entry.md,3.2 The Fylking Charge (Signature Tactic),133,214,6,15,13,10,18,16.0
db02-wb_svin-fylking-assembled-entry.md#chunk_011,db02-wb_svin-fylking-assembled-entry.md,3.3 Ranger Operational Guidance,83,161,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_012,db02-wb_svin-fylking-assembled-entry.md,§4. Economic Significance,11,88,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_013,db02-wb_svin-fylking-assembled-entry.md,4.1 The Problem,126,202,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_014,db02-wb_svin-fylking-assembled-entry.md,4.2 The Prize,152,228,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_015,db02-wb_svin-fylking-assembled-entry.md,§5. Cultural Context,9,85,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_016,db02-wb_svin-fylking-assembled-entry.md,5.1 The Jötun-Reader View,139,217,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_017,db02-wb_svin-fylking-assembled-entry.md,5.2 Faction Doctrinal Differences,154,232,6,15,13,10,18,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_018,db02-wb_svin-fylking-assembled-entry.md,§6. Diagnostic Conclusion,276,353,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_019,db02-wb_svin-fylking-assembled-entry.md,Field Card Summary,185,262,6,15,13,10,18,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_020,db02-wb_svin-fylking-assembled-entry.md,Supporting Data Captures,111,188,6,15,13,10,18,13.0
db02-wb_void-marked-assembled-entry.md#chunk_001,db02-wb_void-marked-assembled-entry.md,(none),11,74,6,15,15,10,14,
db02-wb_void-marked-assembled-entry.md#chunk_002,db02-wb_void-marked-assembled-entry.md,Classification,36,109,6,15,15,10,14,10.0
db02-wb_void-marked-assembled-entry.md#chunk_003,db02-wb_void-marked-assembled-entry.md,Diagnostic Summary,141,215,6,15,15,10,14,11.0
db02-wb_void-marked-assembled-entry.md#chunk_004,db02-wb_void-marked-assembled-entry.md,§1 — Physical Characteristics,271,348,6,15,15,10,14,14.0
db02-wb_void-marked-assembled-entry.md#chunk_005,db02-wb_void-marked-assembled-entry.md,§2 — Origins and Exposure Pathways,128,208,6,15,15,10,14,16.0
db02-wb_void-marked-assembled-entry.md#chunk_006,db02-wb_void-marked-assembled-entry.md,§3 — Social Status and Political Contestation,269,349,6,15,15,10,14,18.0
db02-wb_void-marked-assembled-entry.md#chunk_007,db02-wb_void-marked-assembled-entry.md,§4 — Capabilities and Operational Utility,128,208,6,15,15,10,14,16.0
db02-wb_void-marked-assembled-entry.md#chunk_008,db02-wb_void-marked-assembled-entry.md,§5 — Material Interactions,132,209,6,15,15,10,14,14.0
db02-wb_void-marked-assembled-entry.md#chunk_009,db02-wb_void-marked-assembled-entry.md,Unlock Thresholds,135,209,6,15,15,10,14,11.0
db02-wb_void-marked-assembled-entry.md#chunk_010,db02-wb_void-marked-assembled-entry.md,Related Data Captures,78,153,6,15,15,10,14,13.0
db02-wb_warden-host-assembled-entry.md#chunk_001,db02-wb_warden-host-assembled-entry.md,(none),15,84,6,15,19,10,16,
db02-wb_warden-host-assembled-entry.md#chunk_002,db02-wb_warden-host-assembled-entry.md,Classification,36,115,6,15,19,10,16,10.0
db02-wb_warden-host-assembled-entry.md#chunk_003,db02-wb_warden-host-assembled-entry.md,Diagnostic Summary,191,271,6,15,19,10,16,11.0
db02-wb_warden-host-assembled-entry.md#chunk_004,db02-wb_warden-host-assembled-entry.md,§1 — Origins and Historical Context,214,300,6,15,19,10,16,16.0
db02-wb_warden-host-assembled-entry.md#chunk_005,db02-wb_warden-host-assembled-entry.md,§2 — Primary Functions,243,326,6,15,19,10,16,14.0
db02-wb_warden-host-assembled-entry.md#chunk_006,db02-wb_warden-host-assembled-entry.md,§3 — Echo-Cant in Warden-Host Operations,153,239,6,15,19,10,16,16.0
db02-wb_warden-host-assembled-entry.md#chunk_007,db02-wb_warden-host-assembled-entry.md,§4 — Territorial Disputes and Factional Conflicts,249,336,6,15,19,10,16,18.0
db02-wb_warden-host-assembled-entry.md#chunk_008,db02-wb_warden-host-assembled-entry.md,§5 — Governance Structure,115,198,6,15,19,10,16,14.0
db02-wb_warden-host-assembled-entry.md#chunk_009,db02-wb_warden-host-assembled-entry.md,Unlock Thresholds,132,213,6,15,19,10,16,11.0
db02-wb_warden-host-assembled-entry.md#chunk_010,db02-wb_warden-host-assembled-entry.md,Related Data Captures,78,159,6,15,19,10,16,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_001,db02-wb_weir-bone-assembled-entry.md,(none),11,76,6,15,15,10,16,
db02-wb_weir-bone-assembled-entry.md#chunk_002,db02-wb_weir-bone-assembled-entry.md,Classification,37,113,6,15,15,10,16,10.0
db02-wb_weir-bone-assembled-entry.md#chunk_003,db02-wb_weir-bone-assembled-entry.md,Diagnostic Summary,170,247,6,15,15,10,16,11.0
db02-wb_weir-bone-assembled-entry.md#chunk_004,db02-wb_weir-bone-assembled-entry.md,§1 — Physical Properties,258,338,6,15,15,10,16,14.0
db02-wb_weir-bone-assembled-entry.md#chunk_005,db02-wb_weir-bone-assembled-entry.md,§2 — Sourcing and Harvesting,175,256,6,15,15,10,16,15.0
db02-wb_weir-bone-assembled-entry.md#chunk_006,db02-wb_weir-bone-assembled-entry.md,§3 — Applications,210,288,6,15,15,10,16,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_007,db02-wb_weir-bone-assembled-entry.md,§4 — Salvage Interactions and Material Conflicts,193,276,6,15,15,10,16,18.0
db02-wb_weir-bone-assembled-entry.md#chunk_008,db02-wb_weir-bone-assembled-entry.md,Unlock Thresholds,135,211,6,15,15,10,16,11.0
db02-wb_weir-bone-assembled-entry.md#chunk_009,db02-wb_weir-bone-assembled-entry.md,Related Data Captures,52,130,6,15,15,10,16,13.0
db03-dc_agricultural-devastation.md#chunk_001,db03-dc_agricultural-devastation.md,(none),93,165,6,15,20,9,19,
db03-dc_agricultural-devastation.md#chunk_002,db03-dc_agricultural-devastation.md,Geographic and Economic Overview,127,213,6,15,20,9,19,14.0
db03-dc_agricultural-devastation.md#chunk_003,db03-dc_agricultural-devastation.md,Pre-Emergence Warnings (Unrecognized),101,185,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_004,db03-dc_agricultural-devastation.md,Emergence Timeline,157,240,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_005,db03-dc_agricultural-devastation.md,Initial Response,218,301,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_006,db03-dc_agricultural-devastation.md,Tower Growth and Stabilization,50,136,6,15,20,9,19,14.0
db03-dc_agricultural-devastation.md#chunk_007,db03-dc_agricultural-devastation.md,Contamination Radius Expansion,81,166,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_008,db03-dc_agricultural-devastation.md,Infrastructure Consumption,105,188,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_009,db03-dc_agricultural-devastation.md,Refugee Population,93,176,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_010,db03-dc_agricultural-devastation.md,Psychological Impact,120,204,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_011,db03-dc_agricultural-devastation.md,Case Study: The Thornfeld Family,107,195,6,15,20,9,19,15.0
db03-dc_agricultural-devastation.md#chunk_012,db03-dc_agricultural-devastation.md,Supply Disruption,42,126,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_013,db03-dc_agricultural-devastation.md,Combine Response,96,179,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_014,db03-dc_agricultural-devastation.md,Alchemical Eradication,101,184,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_015,db03-dc_agricultural-devastation.md,Rúnasmiðr Containment,107,191,6,15,20,9,19,11.0
db03-dc_agricultural-devastation.md#chunk_016,db03-dc_agricultural-devastation.md,Construct Elimination Campaign,88,172,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_017,db03-dc_agricultural-devastation.md,Tower Emergence is Effectively Irreversible,49,136,6,15,20,9,19,15.0
db03-dc_agricultural-devastation.md#chunk_018,db03-dc_agricultural-devastation.md,Early Warning Systems are Critical,70,157,6,15,20,9,19,15.0
db03-dc_agricultural-devastation.md#chunk_019,db03-dc_agricultural-devastation.md,Agricultural Adaptation Required,81,166,6,15,20,9,19,13.0
db03-dc_agricultural-devastation.md#chunk_020,db03-dc_agricultural-devastation.md,Steward's Reflection,315,399,6,15,20,9,19,11.0
db03-dc_archive-cataloging-standards.md#chunk_001,db03-dc_archive-cataloging-standards.md,(none),13,65,6,15,15,9,5,
db03-dc_archive-cataloging-standards.md#chunk_002,db03-dc_archive-cataloging-standards.md,Summary,102,165,6,15,15,9,5,10.0
db03-dc_archive-cataloging-standards.md#chunk_003,db03-dc_archive-cataloging-standards.md,Motivation & Historical Context,215,282,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_004,db03-dc_archive-cataloging-standards.md,Expanded Metadata Framework,244,309,6,15,15,9,5,13.0
db03-dc_archive-cataloging-standards.md#chunk_005,db03-dc_archive-cataloging-standards.md,Enhanced CPS Risk Classification,279,345,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_006,db03-dc_archive-cataloging-standards.md,Mandatory Pre-Screening Protocols,283,348,6,15,15,9,5,13.0
db03-dc_archive-cataloging-standards.md#chunk_007,db03-dc_archive-cataloging-standards.md,Cross-Reference Integrity Standards,271,336,6,15,15,9,5,13.0
db03-dc_archive-cataloging-standards.md#chunk_008,db03-dc_archive-cataloging-standards.md,Training & Implementation Rollout,270,336,6,15,15,9,5,14.0
db03-dc_archive-cataloging-standards.md#chunk_009,db03-dc_archive-cataloging-standards.md,Institutional Culture Implications,182,247,6,15,15,9,5,13.0
db03-dc_archive-cataloging-standards.md#chunk_010,db03-dc_archive-cataloging-standards.md,Cross-Reference Integration,52,115,6,15,15,9,5,11.0
db03-dc_ballad-of-the-broken-gate.md#chunk_001,db03-dc_ballad-of-the-broken-gate.md,(none),57,123,6,15,20,9,14,
db03-dc_ballad-of-the-broken-gate.md#chunk_002,db03-dc_ballad-of-the-broken-gate.md,Minimal Log Context,58,137,6,15,20,9,14,13.0
db03-dc_ballad-of-the-broken-gate.md#chunk_003,db03-dc_ballad-of-the-broken-gate.md,Transcription Notes,67,145,6,15,20,9,14,11.0
db03-dc_ballad-of-the-broken-gate.md#chunk_004,db03-dc_ballad-of-the-broken-gate.md,The Ballad of the Broken Gate,536,620,6,15,20,9,14,16.0
db03-dc_ballad-of-the-broken-gate.md#chunk_005,db03-dc_ballad-of-the-broken-gate.md,Collector's Notes,195,273,6,15,20,9,14,11.0
db03-dc_clockwork-synchronization.md#chunk_001,db03-dc_clockwork-synchronization.md,(none),23,81,6,15,15,9,11,
db03-dc_clockwork-synchronization.md#chunk_002,db03-dc_clockwork-synchronization.md,v5.0 Remediation Note,40,111,6,15,15,9,11,13.0
db03-dc_clockwork-synchronization.md#chunk_003,db03-dc_clockwork-synchronization.md,Summary,67,136,6,15,15,9,11,10.0
db03-dc_clockwork-synchronization.md#chunk_004,db03-dc_clockwork-synchronization.md,Protocol Overview,141,211,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_005,db03-dc_clockwork-synchronization.md,Synchronization Cadence,163,234,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_006,db03-dc_clockwork-synchronization.md,Field Application,185,256,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_007,db03-dc_clockwork-synchronization.md,Distribution Network,120,191,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_008,db03-dc_clockwork-synchronization.md,Trade Secret Protection,244,315,6,15,15,9,11,13.0
db03-dc_clockwork-synchronization.md#chunk_009,db03-dc_clockwork-synchronization.md,Messenger Training and Certification,94,167,6,15,15,9,11,14.0
db03-dc_clockwork-synchronization.md#chunk_010,db03-dc_clockwork-synchronization.md,Economic Significance,106,176,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_011,db03-dc_clockwork-synchronization.md,Cross-Reference Integration,85,156,6,15,15,9,11,11.0
db03-dc_clockwork-synchronization.md#chunk_012,db03-dc_clockwork-synchronization.md,Governance Tracking,18,88,6,15,15,9,11,11.0
db03-dc_combine-month-names.md#chunk_001,db03-dc_combine-month-names.md,(none),23,75,6,15,13,9,7,
db03-dc_combine-month-names.md#chunk_002,db03-dc_combine-month-names.md,v5.0 Remediation Note,44,109,6,15,13,9,7,13.0
db03-dc_combine-month-names.md#chunk_003,db03-dc_combine-month-names.md,Overview,132,195,6,15,13,9,7,10.0
db03-dc_combine-month-names.md#chunk_004,db03-dc_combine-month-names.md,Standard Combine Month Names,36,102,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_005,db03-dc_combine-month-names.md,Month 1 — Thaw-Month,72,139,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_006,db03-dc_combine-month-names.md,Month 2 — Mud-Month,68,135,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_007,db03-dc_combine-month-names.md,Month 3 — Seed-Month,67,133,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_008,db03-dc_combine-month-names.md,Month 4 — Green-Month,59,126,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_009,db03-dc_combine-month-names.md,Month 5 — Sun-Month,49,115,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_010,db03-dc_combine-month-names.md,Month 6 — Growth-Month,63,130,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_011,db03-dc_combine-month-names.md,Month 7 — Harvest-Prime,59,126,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_012,db03-dc_combine-month-names.md,Month 8 — Second-Harvest,58,124,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_013,db03-dc_combine-month-names.md,Month 9 — Curing-Month,63,130,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_014,db03-dc_combine-month-names.md,Month 10 — Frost-Month,57,123,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_015,db03-dc_combine-month-names.md,Month 11 — Dark-Month,68,135,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_016,db03-dc_combine-month-names.md,Month 12 — Ice-Month,61,127,6,15,13,9,7,14.0
db03-dc_combine-month-names.md#chunk_017,db03-dc_combine-month-names.md,Month 13 — Year's Rest,72,140,6,15,13,9,7,15.0
