chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Relationships,Section
standalone_fimbul-cant.md#chunk_011,standalone_fimbul-cant.md,### 5.3 Dvergr Guild assessment,180,263,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_012,standalone_fimbul-cant.md,### 6.1 Linguistic foundations,135,217,6,16,15,9,19,14.0
standalone_fimbul-cant.md#chunk_013,standalone_fimbul-cant.md,### 6.2 Cultural and geographic context,152,236,6,16,15,9,19,16.0
standalone_fimbul-cant.md#chunk_014,standalone_fimbul-cant.md,### 7.1 Jötun-Readers — The Archive of Suffering,525,612,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_015,standalone_fimbul-cant.md,"### 7.2 Forsaken — Our Words, Our Survival",605,692,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_016,standalone_fimbul-cant.md,### 7.3 Rangers Guild — Professional Competence Requirement,422,509,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_017,standalone_fimbul-cant.md,### 7.4 Dvergr Clans — Functional Efficiency Assessment,430,517,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_018,standalone_fimbul-cant.md,### 7.5 Iron-Banes — The Slave-Tongue,474,559,6,16,15,9,19,16.0
standalone_fimbul-cant.md#chunk_019,standalone_fimbul-cant.md,### 7.6 Hearth-Clans — The Border Echo,473,559,6,16,15,9,19,18.0
standalone_fimbul-cant.md#chunk_020,standalone_fimbul-cant.md,### 7.7 God-Sleepers — The Language of Trial,500,587,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_021,standalone_fimbul-cant.md,## 8. Reviewer's Note,724,806,6,16,15,9,19,14.0
standalone_gebo-concordance.md#chunk_001,standalone_gebo-concordance.md,## How to use this entry,670,738,6,18,13,9,3,16.0
standalone_nine-tiers-architecture.md#chunk_001,standalone_nine-tiers-architecture.md,# ⚙️ The Nine Tiers Architecture: Hierarchical Design of the Yggdrasil Network,42,144,6,18,19,9,23,24.0
standalone_nine-tiers-architecture.md#chunk_002,standalone_nine-tiers-architecture.md,## Abstract,478,566,6,18,19,9,23,11.0
standalone_nine-tiers-architecture.md#chunk_003,standalone_nine-tiers-architecture.md,### 1.1 Functional Stratification,247,338,6,18,19,9,23,14.0
standalone_nine-tiers-architecture.md#chunk_004,standalone_nine-tiers-architecture.md,### 1.2 Hierarchical Control: ODIN Integration Density,249,344,6,18,19,9,23,18.0
standalone_nine-tiers-architecture.md#chunk_005,standalone_nine-tiers-architecture.md,### 1.3 Aetheric Field Density Correlation,165,258,6,18,19,9,23,16.0
standalone_nine-tiers-architecture.md#chunk_006,standalone_nine-tiers-architecture.md,### Tier 0: Governance Core,183,275,6,18,19,9,23,15.0
standalone_nine-tiers-architecture.md#chunk_007,standalone_nine-tiers-architecture.md,### Tier 1: Research and Development,911,1004,6,18,19,9,23,16.0
standalone_nine-tiers-architecture.md#chunk_008,standalone_nine-tiers-architecture.md,### Secondary Sources (Layer 2: Diagnostic Analysis),28,123,6,18,19,9,23,18.0
standalone_nine-tiers-architecture.md#chunk_009,standalone_nine-tiers-architecture.md,## VIII. Cross-References,133,223,6,18,19,9,23,13.0
standalone_nine-tiers-architecture.md#chunk_010,standalone_nine-tiers-architecture.md,## IX. Change Log,228,319,6,18,19,9,23,14.0
standalone_runic-interface.md#chunk_001,standalone_runic-interface.md,# Runic Interface (Physical Command Layer),62,133,6,16,11,9,10,16.0
standalone_runic-interface.md#chunk_002,standalone_runic-interface.md,## 1.0 Abstract,128,196,6,16,11,9,10,13.0
standalone_runic-interface.md#chunk_003,standalone_runic-interface.md,### 2.1 Functional Architecture,399,468,6,16,11,9,10,14.0
standalone_runic-interface.md#chunk_004,standalone_runic-interface.md,### 3.1 The Intent Signature,189,260,6,16,11,9,10,15.0
standalone_runic-interface.md#chunk_005,standalone_runic-interface.md,### 3.2 Line-of-Sight Requirements,136,205,6,16,11,9,10,14.0
standalone_runic-interface.md#chunk_006,standalone_runic-interface.md,### 4.1 Material Requirements,145,214,6,16,11,9,10,14.0
standalone_runic-interface.md#chunk_007,standalone_runic-interface.md,### 4.2 Inscription Persistence,128,197,6,16,11,9,10,14.0
standalone_runic-interface.md#chunk_008,standalone_runic-interface.md,### 5.1 Authorization Hierarchies,382,451,6,16,11,9,10,14.0
standalone_runic-interface.md#chunk_009,standalone_runic-interface.md,### 6.2 Modern Runic Invocation Risks,249,321,6,16,11,9,10,16.0
standalone_runic-interface.md#chunk_010,standalone_runic-interface.md,### 6.4 Jötun-Reader Firewall Strategy,514,585,6,16,11,9,10,15.0
standalone_runic-interface.md#chunk_011,standalone_runic-interface.md,## 10.0 Conclusion,247,314,6,16,11,9,10,13.0
