chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Section
db02-wb_gorge-maws-population-dossier.md#chunk_008,db02-wb_gorge-maws-population-dossier.md,2.2 The Crucible: Internal Alchemy,357,416,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_009,db02-wb_gorge-maws-population-dossier.md,2.3 Sensory Apparatus: Seismic Resonance Imaging,347,406,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_010,db02-wb_gorge-maws-population-dossier.md,3.1 Temperament: The Sloth-Sage,321,378,6,15,11,9,14.0
db02-wb_gorge-maws-population-dossier.md#chunk_011,db02-wb_gorge-maws-population-dossier.md,3.2 The Gardening Protocol: Recursive Pacification,425,484,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_012,db02-wb_gorge-maws-population-dossier.md,Section 4: Magic & Resonance (v5.0 Integration),100,161,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_013,db02-wb_gorge-maws-population-dossier.md,4.1 Method: The Living Diapason,235,293,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_014,db02-wb_gorge-maws-population-dossier.md,4.2 Signature Abilities & Resonance Patterns,449,509,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_015,db02-wb_gorge-maws-population-dossier.md,4.2 Signature Abilities & Resonance Patterns,52,111,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_016,db02-wb_gorge-maws-population-dossier.md,4.3 The Song-Lines (Global Impact),91,149,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_017,db02-wb_gorge-maws-population-dossier.md,5.1 Language: The Sub-Sonic Rumble,392,451,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_018,db02-wb_gorge-maws-population-dossier.md,5.2 The Root-Memory: A Distributed Lithic Database,270,331,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_019,db02-wb_gorge-maws-population-dossier.md,5.3 Social Structure: The Silent Commons,318,378,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_020,db02-wb_gorge-maws-population-dossier.md,"6.1 Trade Goods: The Paradox of ""Thurs-Dung""",449,510,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_021,db02-wb_gorge-maws-population-dossier.md,"6.1 Trade Goods: The Paradox of ""Thurs-Dung""",59,120,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_022,db02-wb_gorge-maws-population-dossier.md,6.2 Service Protocols: The Blight-Eater Escort,297,357,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_023,db02-wb_gorge-maws-population-dossier.md,6.3 Strategic Resource: The Sanctuary Node,206,266,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_024,db02-wb_gorge-maws-population-dossier.md,7.1 Jötun-Reader Scriptorium: The Immune Response Theory,247,308,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_025,db02-wb_gorge-maws-population-dossier.md,7.2 Iron-Bane Crusade: The Flesh-Abomination,239,297,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_026,db02-wb_gorge-maws-population-dossier.md,7.3 Rust-Clans: The Mobile Refineries,223,282,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_027,db02-wb_gorge-maws-population-dossier.md,7.4 God-Sleepers: The Silent Gardeners,218,276,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_028,db02-wb_gorge-maws-population-dossier.md,7.5 The Midgard Combine: The Necessary Hazard,156,217,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_029,db02-wb_gorge-maws-population-dossier.md,8.1 Threat Assessment: The Quake-Rage,449,508,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_030,db02-wb_gorge-maws-population-dossier.md,8.1 Threat Assessment: The Quake-Rage,187,245,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_031,db02-wb_gorge-maws-population-dossier.md,8.2 The Bell-Toll Effect: Armor Vulnerability,175,235,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_032,db02-wb_gorge-maws-population-dossier.md,8.3 Field Card — Interaction Protocols,426,486,6,15,11,9,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_033,db02-wb_gorge-maws-population-dossier.md,9.1 Data Capture: Autopsy Report [Specimen GM-04],343,404,6,15,11,9,18.0
db02-wb_gorge-maws-population-dossier.md#chunk_034,db02-wb_gorge-maws-population-dossier.md,9.2 Geographic Survey: The Song-Roads,271,330,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_035,db02-wb_gorge-maws-population-dossier.md,9.3 Linguistic Analysis: The Rumble-Lexicon,293,352,6,15,11,9,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_036,db02-wb_gorge-maws-population-dossier.md,9.4 Reviewer's Note & Status,258,317,6,15,11,9,15.0
db02-wb_medical-phenomena-entry.md#chunk_001,db02-wb_medical-phenomena-entry.md,(none),13,62,6,15,16,10,
db02-wb_medical-phenomena-entry.md#chunk_002,db02-wb_medical-phenomena-entry.md,Classification,31,91,6,15,16,10,10.0
db02-wb_medical-phenomena-entry.md#chunk_003,db02-wb_medical-phenomena-entry.md,Diagnostic Summary,94,156,6,15,16,10,11.0
db02-wb_medical-phenomena-entry.md#chunk_004,db02-wb_medical-phenomena-entry.md,Cognitive Paradox Syndrome (CPS),128,192,6,15,16,10,14.0
db02-wb_medical-phenomena-entry.md#chunk_005,db02-wb_medical-phenomena-entry.md,Harrow-Sick,143,202,6,15,16,10,10.0
db02-wb_medical-phenomena-entry.md#chunk_006,db02-wb_medical-phenomena-entry.md,Blight-Burn,131,191,6,15,16,10,10.0
db02-wb_medical-phenomena-entry.md#chunk_007,db02-wb_medical-phenomena-entry.md,Depth Sickness,130,191,6,15,16,10,11.0
db02-wb_medical-phenomena-entry.md#chunk_008,db02-wb_medical-phenomena-entry.md,Cold Adaptation Syndrome (Niflheim populations),93,158,6,15,16,10,15.0
db02-wb_medical-phenomena-entry.md#chunk_009,db02-wb_medical-phenomena-entry.md,Void-Marked Condition,107,169,6,15,16,10,11.0
db02-wb_medical-phenomena-entry.md#chunk_010,db02-wb_medical-phenomena-entry.md,Post-Human Divergence Syndromes,37,100,6,15,16,10,13.0
db02-wb_medical-phenomena-entry.md#chunk_011,db02-wb_medical-phenomena-entry.md,§4 — Diagnostic Infrastructure and Limitations,105,171,6,15,16,10,16.0
db02-wb_medical-phenomena-entry.md#chunk_012,db02-wb_medical-phenomena-entry.md,Related Data Captures,94,157,6,15,16,10,13.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_001,db02-wb_scavenger-barons-assembled-entry.md,(none),13,62,6,15,16,10,
db02-wb_scavenger-barons-assembled-entry.md#chunk_002,db02-wb_scavenger-barons-assembled-entry.md,Classification,26,85,6,15,16,10,10.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_003,db02-wb_scavenger-barons-assembled-entry.md,Diagnostic Summary,111,172,6,15,16,10,11.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_004,db02-wb_scavenger-barons-assembled-entry.md,§1 — Origins and Historical Context,180,247,6,15,16,10,16.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_005,db02-wb_scavenger-barons-assembled-entry.md,§2 — Governance Mechanics,247,310,6,15,16,10,14.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_006,db02-wb_scavenger-barons-assembled-entry.md,§3 — The Ice-Debt System,214,279,6,15,16,10,15.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_007,db02-wb_scavenger-barons-assembled-entry.md,§4 — Economic Model,152,215,6,15,16,10,14.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_008,db02-wb_scavenger-barons-assembled-entry.md,§5 — The King's Find Mythology,140,206,6,15,16,10,16.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_009,db02-wb_scavenger-barons-assembled-entry.md,§6 — Threat Assessment and Field Protocol,110,178,6,15,16,10,18.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_010,db02-wb_scavenger-barons-assembled-entry.md,Unlock Thresholds,115,176,6,15,16,10,11.0
db02-wb_scavenger-barons-assembled-entry.md#chunk_011,db02-wb_scavenger-barons-assembled-entry.md,Related Data Captures,65,127,6,15,16,10,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_001,db02-wb_silent-folk-assembled-entry.md,(none),42,96,6,15,20,10,
db02-wb_silent-folk-assembled-entry.md#chunk_002,db02-wb_silent-folk-assembled-entry.md,Diagnostic Summary,84,149,6,15,20,10,11.0
db02-wb_silent-folk-assembled-entry.md#chunk_003,db02-wb_silent-folk-assembled-entry.md,1. Origin and Evolutionary Context,208,276,6,15,20,10,15.0
db02-wb_silent-folk-assembled-entry.md#chunk_004,db02-wb_silent-folk-assembled-entry.md,2. Biological Divergence,245,312,6,15,20,10,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_005,db02-wb_silent-folk-assembled-entry.md,3. Echo-Cant: A Language of Geometry,170,240,6,15,20,10,16.0
db02-wb_silent-folk-assembled-entry.md#chunk_006,db02-wb_silent-folk-assembled-entry.md,4. Social Structure and Territory,185,254,6,15,20,10,15.0
db02-wb_silent-folk-assembled-entry.md#chunk_007,db02-wb_silent-folk-assembled-entry.md,5. Threat Assessment,126,192,6,15,20,10,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_008,db02-wb_silent-folk-assembled-entry.md,6. Diagnostic Synthesis,179,245,6,15,20,10,13.0
db02-wb_silent-folk-assembled-entry.md#chunk_009,db02-wb_silent-folk-assembled-entry.md,Unlock Thresholds,215,280,6,15,20,10,11.0
db02-wb_skrap-troll-assembled-entry.md#chunk_001,db02-wb_skrap-troll-assembled-entry.md,(none),42,92,6,15,16,10,
db02-wb_skrap-troll-assembled-entry.md#chunk_002,db02-wb_skrap-troll-assembled-entry.md,Unlock Threshold Table,149,211,6,15,16,10,13.0
db02-wb_skrap-troll-assembled-entry.md#chunk_003,db02-wb_skrap-troll-assembled-entry.md,§1. Identification and Pre-Glitch Origin,187,252,6,15,16,10,15.0
db02-wb_skrap-troll-assembled-entry.md#chunk_004,db02-wb_skrap-troll-assembled-entry.md,§2. The Second Skin: Adaptive Exaptation,217,283,6,15,16,10,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_005,db02-wb_skrap-troll-assembled-entry.md,§3. Territorial Behavior and Threat Profile,188,254,6,15,16,10,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_006,db02-wb_skrap-troll-assembled-entry.md,§4. Economic Significance: The Dvergr Calculation,182,248,6,15,16,10,16.0
db02-wb_skrap-troll-assembled-entry.md#chunk_007,db02-wb_skrap-troll-assembled-entry.md,§5. Cultural Context: Pity for the Abandoned,122,189,6,15,16,10,18.0
db02-wb_skrap-troll-assembled-entry.md#chunk_008,db02-wb_skrap-troll-assembled-entry.md,§6. Diagnostic Conclusion,122,184,6,15,16,10,13.0
db02-wb_skrap-troll-assembled-entry.md#chunk_009,db02-wb_skrap-troll-assembled-entry.md,Field Card Summary,141,204,6,15,16,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_001,db02-wb_svin-fylking-assembled-entry.md,(none),46,92,6,15,13,10,
db02-wb_svin-fylking-assembled-entry.md#chunk_002,db02-wb_svin-fylking-assembled-entry.md,Unlock Threshold Table,154,213,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_003,db02-wb_svin-fylking-assembled-entry.md,§1. Identification and Pre-Glitch Origin,208,269,6,15,13,10,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_004,db02-wb_svin-fylking-assembled-entry.md,§2. The Iron Husk: Ferrous Armor Formation,53,117,6,15,13,10,18.0
db02-wb_svin-fylking-assembled-entry.md#chunk_005,db02-wb_svin-fylking-assembled-entry.md,2.1 Developmental Process (4 Phases),119,180,6,15,13,10,15.0
db02-wb_svin-fylking-assembled-entry.md#chunk_006,db02-wb_svin-fylking-assembled-entry.md,2.2 Forged Tusks,66,124,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_007,db02-wb_svin-fylking-assembled-entry.md,2.3 Mythic Interpretation,106,165,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_008,db02-wb_svin-fylking-assembled-entry.md,§3. Territorial Behavior and Threat Profile,3,66,6,15,13,10,16.0
db02-wb_svin-fylking-assembled-entry.md#chunk_009,db02-wb_svin-fylking-assembled-entry.md,3.1 Quantified Parameters,102,161,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_010,db02-wb_svin-fylking-assembled-entry.md,3.2 The Fylking Charge (Signature Tactic),133,196,6,15,13,10,16.0
db02-wb_svin-fylking-assembled-entry.md#chunk_011,db02-wb_svin-fylking-assembled-entry.md,3.3 Ranger Operational Guidance,83,143,6,15,13,10,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_012,db02-wb_svin-fylking-assembled-entry.md,§4. Economic Significance,11,70,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_013,db02-wb_svin-fylking-assembled-entry.md,4.1 The Problem,126,184,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_014,db02-wb_svin-fylking-assembled-entry.md,4.2 The Prize,152,210,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_015,db02-wb_svin-fylking-assembled-entry.md,§5. Cultural Context,9,67,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_016,db02-wb_svin-fylking-assembled-entry.md,5.1 The Jötun-Reader View,139,198,6,15,13,10,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_017,db02-wb_svin-fylking-assembled-entry.md,5.2 Faction Doctrinal Differences,154,214,6,15,13,10,14.0
db02-wb_svin-fylking-assembled-entry.md#chunk_018,db02-wb_svin-fylking-assembled-entry.md,§6. Diagnostic Conclusion,276,335,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_019,db02-wb_svin-fylking-assembled-entry.md,Field Card Summary,185,244,6,15,13,10,13.0
db02-wb_svin-fylking-assembled-entry.md#chunk_020,db02-wb_svin-fylking-assembled-entry.md,Supporting Data Captures,111,170,6,15,13,10,13.0
db02-wb_void-marked-assembled-entry.md#chunk_001,db02-wb_void-marked-assembled-entry.md,(none),11,59,6,15,15,10,
db02-wb_void-marked-assembled-entry.md#chunk_002,db02-wb_void-marked-assembled-entry.md,Classification,36,94,6,15,15,10,10.0
db02-wb_void-marked-assembled-entry.md#chunk_003,db02-wb_void-marked-assembled-entry.md,Diagnostic Summary,141,201,6,15,15,10,11.0
db02-wb_void-marked-assembled-entry.md#chunk_004,db02-wb_void-marked-assembled-entry.md,§1 — Physical Characteristics,271,334,6,15,15,10,14.0
db02-wb_void-marked-assembled-entry.md#chunk_005,db02-wb_void-marked-assembled-entry.md,§2 — Origins and Exposure Pathways,128,193,6,15,15,10,16.0
db02-wb_void-marked-assembled-entry.md#chunk_006,db02-wb_void-marked-assembled-entry.md,§3 — Social Status and Political Contestation,269,335,6,15,15,10,18.0
db02-wb_void-marked-assembled-entry.md#chunk_007,db02-wb_void-marked-assembled-entry.md,§4 — Capabilities and Operational Utility,128,193,6,15,15,10,16.0
db02-wb_void-marked-assembled-entry.md#chunk_008,db02-wb_void-marked-assembled-entry.md,§5 — Material Interactions,132,195,6,15,15,10,14.0
db02-wb_void-marked-assembled-entry.md#chunk_009,db02-wb_void-marked-assembled-entry.md,Unlock Thresholds,135,195,6,15,15,10,11.0
db02-wb_void-marked-assembled-entry.md#chunk_010,db02-wb_void-marked-assembled-entry.md,Related Data Captures,78,139,6,15,15,10,13.0
db02-wb_warden-host-assembled-entry.md#chunk_001,db02-wb_warden-host-assembled-entry.md,(none),15,67,6,15,19,10,
db02-wb_warden-host-assembled-entry.md#chunk_002,db02-wb_warden-host-assembled-entry.md,Classification,36,98,6,15,19,10,10.0
db02-wb_warden-host-assembled-entry.md#chunk_003,db02-wb_warden-host-assembled-entry.md,Diagnostic Summary,191,254,6,15,19,10,11.0
db02-wb_warden-host-assembled-entry.md#chunk_004,db02-wb_warden-host-assembled-entry.md,§1 — Origins and Historical Context,214,283,6,15,19,10,16.0
db02-wb_warden-host-assembled-entry.md#chunk_005,db02-wb_warden-host-assembled-entry.md,§2 — Primary Functions,243,309,6,15,19,10,14.0
db02-wb_warden-host-assembled-entry.md#chunk_006,db02-wb_warden-host-assembled-entry.md,§3 — Echo-Cant in Warden-Host Operations,153,222,6,15,19,10,16.0
db02-wb_warden-host-assembled-entry.md#chunk_007,db02-wb_warden-host-assembled-entry.md,§4 — Territorial Disputes and Factional Conflicts,249,319,6,15,19,10,18.0
db02-wb_warden-host-assembled-entry.md#chunk_008,db02-wb_warden-host-assembled-entry.md,§5 — Governance Structure,115,182,6,15,19,10,14.0
db02-wb_warden-host-assembled-entry.md#chunk_009,db02-wb_warden-host-assembled-entry.md,Unlock Thresholds,132,196,6,15,19,10,11.0
db02-wb_warden-host-assembled-entry.md#chunk_010,db02-wb_warden-host-assembled-entry.md,Related Data Captures,78,143,6,15,19,10,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_001,db02-wb_weir-bone-assembled-entry.md,(none),11,59,6,15,15,10,
db02-wb_weir-bone-assembled-entry.md#chunk_002,db02-wb_weir-bone-assembled-entry.md,Classification,37,96,6,15,15,10,10.0
db02-wb_weir-bone-assembled-entry.md#chunk_003,db02-wb_weir-bone-assembled-entry.md,Diagnostic Summary,170,230,6,15,15,10,11.0
db02-wb_weir-bone-assembled-entry.md#chunk_004,db02-wb_weir-bone-assembled-entry.md,§1 — Physical Properties,258,321,6,15,15,10,14.0
db02-wb_weir-bone-assembled-entry.md#chunk_005,db02-wb_weir-bone-assembled-entry.md,§2 — Sourcing and Harvesting,175,239,6,15,15,10,15.0
db02-wb_weir-bone-assembled-entry.md#chunk_006,db02-wb_weir-bone-assembled-entry.md,§3 — Applications,210,271,6,15,15,10,13.0
db02-wb_weir-bone-assembled-entry.md#chunk_007,db02-wb_weir-bone-assembled-entry.md,§4 — Salvage Interactions and Material Conflicts,193,260,6,15,15,10,18.0
db02-wb_weir-bone-assembled-entry.md#chunk_008,db02-wb_weir-bone-assembled-entry.md,Unlock Thresholds,135,195,6,15,15,10,11.0
db02-wb_weir-bone-assembled-entry.md#chunk_009,db02-wb_weir-bone-assembled-entry.md,Related Data Captures,52,113,6,15,15,10,13.0
db03-dc_agricultural-devastation.md#chunk_001,db03-dc_agricultural-devastation.md,(none),93,145,6,15,20,9,
db03-dc_agricultural-devastation.md#chunk_002,db03-dc_agricultural-devastation.md,Geographic and Economic Overview,127,193,6,15,20,9,14.0
db03-dc_agricultural-devastation.md#chunk_003,db03-dc_agricultural-devastation.md,Pre-Emergence Warnings (Unrecognized),101,166,6,15,20,9,13.0
db03-dc_agricultural-devastation.md#chunk_004,db03-dc_agricultural-devastation.md,Emergence Timeline,157,221,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_005,db03-dc_agricultural-devastation.md,Initial Response,218,282,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_006,db03-dc_agricultural-devastation.md,Tower Growth and Stabilization,50,117,6,15,20,9,14.0
db03-dc_agricultural-devastation.md#chunk_007,db03-dc_agricultural-devastation.md,Contamination Radius Expansion,81,146,6,15,20,9,13.0
db03-dc_agricultural-devastation.md#chunk_008,db03-dc_agricultural-devastation.md,Infrastructure Consumption,105,169,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_009,db03-dc_agricultural-devastation.md,Refugee Population,93,157,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_010,db03-dc_agricultural-devastation.md,Psychological Impact,120,184,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_011,db03-dc_agricultural-devastation.md,Case Study: The Thornfeld Family,107,175,6,15,20,9,15.0
db03-dc_agricultural-devastation.md#chunk_012,db03-dc_agricultural-devastation.md,Supply Disruption,42,106,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_013,db03-dc_agricultural-devastation.md,Combine Response,96,159,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_014,db03-dc_agricultural-devastation.md,Alchemical Eradication,101,165,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_015,db03-dc_agricultural-devastation.md,Rúnasmiðr Containment,107,171,6,15,20,9,11.0
db03-dc_agricultural-devastation.md#chunk_016,db03-dc_agricultural-devastation.md,Construct Elimination Campaign,88,153,6,15,20,9,13.0
db03-dc_agricultural-devastation.md#chunk_017,db03-dc_agricultural-devastation.md,Tower Emergence is Effectively Irreversible,49,117,6,15,20,9,15.0
db03-dc_agricultural-devastation.md#chunk_018,db03-dc_agricultural-devastation.md,Early Warning Systems are Critical,70,137,6,15,20,9,15.0
db03-dc_agricultural-devastation.md#chunk_019,db03-dc_agricultural-devastation.md,Agricultural Adaptation Required,81,146,6,15,20,9,13.0
db03-dc_agricultural-devastation.md#chunk_020,db03-dc_agricultural-devastation.md,Steward's Reflection,315,379,6,15,20,9,11.0
db03-dc_archive-cataloging-standards.md#chunk_001,db03-dc_archive-cataloging-standards.md,(none),13,59,6,15,15,9,
db03-dc_archive-cataloging-standards.md#chunk_002,db03-dc_archive-cataloging-standards.md,Summary,102,159,6,15,15,9,10.0
db03-dc_archive-cataloging-standards.md#chunk_003,db03-dc_archive-cataloging-standards.md,Motivation & Historical Context,215,276,6,15,15,9,14.0
db03-dc_archive-cataloging-standards.md#chunk_004,db03-dc_archive-cataloging-standards.md,Expanded Metadata Framework,244,304,6,15,15,9,13.0
db03-dc_archive-cataloging-standards.md#chunk_005,db03-dc_archive-cataloging-standards.md,Enhanced CPS Risk Classification,279,340,6,15,15,9,14.0
db03-dc_archive-cataloging-standards.md#chunk_006,db03-dc_archive-cataloging-standards.md,Mandatory Pre-Screening Protocols,283,343,6,15,15,9,13.0
db03-dc_archive-cataloging-standards.md#chunk_007,db03-dc_archive-cataloging-standards.md,Cross-Reference Integrity Standards,271,331,6,15,15,9,13.0
db03-dc_archive-cataloging-standards.md#chunk_008,db03-dc_archive-cataloging-standards.md,Training & Implementation Rollout,270,331,6,15,15,9,14.0
db03-dc_archive-cataloging-standards.md#chunk_009,db03-dc_archive-cataloging-standards.md,Institutional Culture Implications,182,241,6,15,15,9,13.0
db03-dc_archive-cataloging-standards.md#chunk_010,db03-dc_archive-cataloging-standards.md,Cross-Reference Integration,52,110,6,15,15,9,11.0
db03-dc_ballad-of-the-broken-gate.md#chunk_001,db03-dc_ballad-of-the-broken-gate.md,(none),57,109,6,15,20,9,
db03-dc_ballad-of-the-broken-gate.md#chunk_002,db03-dc_ballad-of-the-broken-gate.md,Minimal Log Context,58,123,6,15,20,9,13.0
db03-dc_ballad-of-the-broken-gate.md#chunk_003,db03-dc_ballad-of-the-broken-gate.md,Transcription Notes,67,131,6,15,20,9,11.0
db03-dc_ballad-of-the-broken-gate.md#chunk_004,db03-dc_ballad-of-the-broken-gate.md,The Ballad of the Broken Gate,449,518,6,15,20,9,16.0
db03-dc_ballad-of-the-broken-gate.md#chunk_005,db03-dc_ballad-of-the-broken-gate.md,The Ballad of the Broken Gate,136,205,6,15,20,9,16.0
db03-dc_ballad-of-the-broken-gate.md#chunk_006,db03-dc_ballad-of-the-broken-gate.md,Collector's Notes,195,258,6,15,20,9,11.0
db03-dc_clockwork-synchronization.md#chunk_001,db03-dc_clockwork-synchronization.md,(none),23,70,6,15,15,9,
db03-dc_clockwork-synchronization.md#chunk_002,db03-dc_clockwork-synchronization.md,v5.0 Remediation Note,40,100,6,15,15,9,13.0
db03-dc_clockwork-synchronization.md#chunk_003,db03-dc_clockwork-synchronization.md,Summary,67,124,6,15,15,9,10.0
db03-dc_clockwork-synchronization.md#chunk_004,db03-dc_clockwork-synchronization.md,Protocol Overview,141,200,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_005,db03-dc_clockwork-synchronization.md,Synchronization Cadence,163,222,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_006,db03-dc_clockwork-synchronization.md,Field Application,185,244,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_007,db03-dc_clockwork-synchronization.md,Distribution Network,120,179,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_008,db03-dc_clockwork-synchronization.md,Trade Secret Protection,244,304,6,15,15,9,13.0
db03-dc_clockwork-synchronization.md#chunk_009,db03-dc_clockwork-synchronization.md,Messenger Training and Certification,94,156,6,15,15,9,14.0
db03-dc_clockwork-synchronization.md#chunk_010,db03-dc_clockwork-synchronization.md,Economic Significance,106,165,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_011,db03-dc_clockwork-synchronization.md,Cross-Reference Integration,85,144,6,15,15,9,11.0
db03-dc_clockwork-synchronization.md#chunk_012,db03-dc_clockwork-synchronization.md,Governance Tracking,18,76,6,15,15,9,11.0
db03-dc_combine-month-names.md#chunk_001,db03-dc_combine-month-names.md,(none),23,67,6,15,13,9,
db03-dc_combine-month-names.md#chunk_002,db03-dc_combine-month-names.md,v5.0 Remediation Note,44,101,6,15,13,9,13.0
db03-dc_combine-month-names.md#chunk_003,db03-dc_combine-month-names.md,Overview,132,187,6,15,13,9,10.0
db03-dc_combine-month-names.md#chunk_004,db03-dc_combine-month-names.md,Standard Combine Month Names,36,94,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_005,db03-dc_combine-month-names.md,Month 1 — Thaw-Month,72,131,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_006,db03-dc_combine-month-names.md,Month 2 — Mud-Month,68,127,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_007,db03-dc_combine-month-names.md,Month 3 — Seed-Month,67,126,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_008,db03-dc_combine-month-names.md,Month 4 — Green-Month,59,118,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_009,db03-dc_combine-month-names.md,Month 5 — Sun-Month,49,107,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_010,db03-dc_combine-month-names.md,Month 6 — Growth-Month,63,122,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_011,db03-dc_combine-month-names.md,Month 7 — Harvest-Prime,59,118,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_012,db03-dc_combine-month-names.md,Month 8 — Second-Harvest,58,117,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_013,db03-dc_combine-month-names.md,Month 9 — Curing-Month,63,122,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_014,db03-dc_combine-month-names.md,Month 10 — Frost-Month,57,115,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_015,db03-dc_combine-month-names.md,Month 11 — Dark-Month,68,127,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_016,db03-dc_combine-month-names.md,Month 12 — Ice-Month,61,119,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_017,db03-dc_combine-month-names.md,Month 13 — Year's Rest,72,132,6,15,13,9,15.0
db03-dc_combine-month-names.md#chunk_018,db03-dc_combine-month-names.md,Regional Variations,20,76,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_019,db03-dc_combine-month-names.md,River Holds,45,101,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_020,db03-dc_combine-month-names.md,Ridge Holds,42,98,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_021,db03-dc_combine-month-names.md,Coastal settlements,59,115,6,15,13,9,11.0
